MS_NO,DIVISION_GROUP,DIVISION_NAME,DEPT_GROUP_NAME,DEPARTMENT_NAME,SUBDEPARTMENT_NAME,CLASS_NAME,SUBCLASS_NAME,ART_SV_NAME,ART_SV_NAME_ENG,ART_NO,ART_SV_NO,BARCODE,BRAND,MODEL_NO,EXTRA_INFO,DC_SUPPL_NO,DC_SUPPL_NAME
550890902,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055089 PACKAGING,05508909 BOX,0550890902 PAPER,BK_กล่องกระดาษ15X8X4ซม,BK_PAPER BOX 15X8X4 CM.,102459641,0,2000005606427,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
550890902,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055089 PACKAGING,05508909 BOX,0550890902 PAPER,BK_กล่องพิซซ่ากลม 22X22X4 ซม.,BK_ROUND PIZZA BOX 22X22X4 CM.,102459640,0,2000005606410,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
550990806,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055099 RAW MATERIAL,05509908 FROZEN DOUGH,0550990806 PUFF,พิซซ่าโดบางกรอบ(แช่แข็ง) 8นิ้ว,PIZZA DOUGH CRISPYTHIN FROZEN,102459330,0,2000005600463,OTHER,NO_MODEL,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
322100302,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221003 INNERWEAR,0322100302 T-SHIRT,เสื้อแขนสั้นกระดุม ริบ ขาว 2XL,SS T- SHIRT  WHITE2XL,102458662,0,2000005595653,LUX COZI,FBLM1216MU001,DMD080526,,
322100302,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221003 INNERWEAR,0322100302 T-SHIRT,เสื้อแขนสั้นกระดุม ริบ ขาว M,SS T- SHIRT  WHITEM,102458659,0,2000005595622,LUX COZI,FBLM1216MU001,DMD080526,,
510890109,02 Food,05 FRESH FOOD,0510 BUTCHERY,0510 BUTCHERY,051089 PACKING,05108901 PACKAGING,0510890109 FOAM TRAY,BU_กระดาษซับเลือด,BU_ABSORBED BLOOD PAPER,102450361,0,2000005560217,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
220601102,01 NonFood,02 HOME LINE,0220 HOME DECOR,0220 HOME DECOR,022060 BED & MATTRESS,02206011 BED & MATTRESS,0220601102 MATTRESS,SLPWINNER8Y ที่นอนสปริง 3.5ฟุต,SLPWINNER8Y SPRINGMATTRESS3.5F,102448371,0,2000005554117,OTHER,NO_MODEL,NMD140826,,
220601102,01 NonFood,02 HOME LINE,0220 HOME DECOR,0220 HOME DECOR,022060 BED & MATTRESS,02206011 BED & MATTRESS,0220601102 MATTRESS,SLPWINNER8Y ที่นอนสปริง 5ฟุต,SLPWINNER8Y SPRING MATTRESS5F,102448370,0,2000005554100,OTHER,NO_MODEL,NMD140826,,
220601102,01 NonFood,02 HOME LINE,0220 HOME DECOR,0220 HOME DECOR,022060 BED & MATTRESS,02206011 BED & MATTRESS,0220601102 MATTRESS,SLPWINNER8Y ที่นอนสปริง 6ฟุต,SLPWINNER8Y SPRING MATTRESS6F,102448369,0,2000005554094,OTHER,NO_MODEL,NMD140826,,
530301001,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053030 VEGETABLES,05303010 OTHER,0530301001 READY TO COOK,ชุดผักรวมมิตร 4 ชนิด,MIX VEGETABLE SET 4 200 G,102419632,0,2000005527692,WE ARE FRESH,NO_MODEL,NMD291125,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
540890803,02 Food,05 FRESH FOOD,0540 DELICATESSEN,0540 DELICATESSEN,054089 PACKAGING,05408908 PLASTIC,0540890803 TRAY,DE_ถาด FT-09 สีดำ หนา 0.40 MM,DE_PAN FT-09 BLACK 0.40 MM,102418002,0,2000005513794,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
510890108,02 Food,05 FRESH FOOD,0510 BUTCHERY,0510 BUTCHERY,051089 PACKING,05108901 PACKAGING,0510890108 STICKEER,BU_WRF สติ๊กเกอร์ไก่,BU_WRF CHICKEN STICKER,102415342,0,2000005496981,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
510890108,02 Food,05 FRESH FOOD,0510 BUTCHERY,0510 BUTCHERY,051089 PACKING,05108901 PACKAGING,0510890108 STICKEER,BU_WRF สติ๊กเกอร์หมู,BU_WRF PORK STICKER,102415341,0,2000005496974,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
530300307,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053030 VEGETABLES,05303003 FRUIT-VEGETABLES,0530300307 EGGPLANT,มะเขือเปราะสุดประหยัด200กรัม,ROUND EGGPLANT,102413117,0,2000005483936,WE ARE FRESH,NO_MODEL,NMD291125,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
550891101,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055089 PACKAGING,05508911 GENERAL,0550891101 PRODUCTION,BK_กระดาษรองถาดน้ำตาล37X25 ซม.,BK_TRAY PAPER BROWN 37X25 CM.,102411749,0,2000005472466,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
230301101,01 NonFood,02 HOME LINE,0230 RECREATION,0230 RECREATION,023030 SPORT,02303011 INDOOR COURT GAMES,0230301101 BADMINTON RACKET,*YONEX ไม้แบดเดี่ยวอลู MP 2,*YONEX BADMINTON RACKET ALU,102408848,0,2000005451928,OTHER,NO_MODEL,DMD250526,,
550891002,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055089 PACKAGING,05508910 CUP,0550891002 PAPER,แม่พิมพ์สำเร็จรูปพร้อมอบ,BAKING PAPER MOLD (MUFFIN BAR),102408529,0,2000005450464,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
610200103,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061020 ANTIBIOTIC,06102001 ANTIBACTERIALS,0610200103 LINCOSAMIDE,P_ดาซิน เอฟ 300 มก.(CLINDAMYCIN 300 MG. CAP),P_DACIN-F 300 MG.(CLINDAMYCIN 300 MG. CAP),102069622,0,2000005435874,DACIN-F,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
610300402,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061030 CARDIOVASCULARS SYSTEM,06103004 HAEMORRHEOLOGICALS,0610300402 VARICOSE VEINS & HAEMORRHEOD,P_SIDUOL แผง 10 เม็ด,P_SIDUOL แผง 10 เม็ด,100986030,0,2000005435867,SIDUOL,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
540890803,02 Food,05 FRESH FOOD,0540 DELICATESSEN,0540 DELICATESSEN,054089 PACKAGING,05408908 PLASTIC,0540890803 TRAY,DE_กล่อง พีเอสพร้อมฝา,PS TRAY WITH LID COMBO PACK,102402769,0,2000005418662,OTHER,NO_MODEL,PMD311249,,
550990803,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055099 RAW MATERIAL,05509908 FROZEN DOUGH,0550990803 PASTRIES,เปลือกทาร์ตสำเร็จรูปแช่แข็ง,TART SHELL FROZEN 15 G.,102402753,0,2000005418570,OTHER,15G.,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
550990803,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055099 RAW MATERIAL,05509908 FROZEN DOUGH,0550990803 PASTRIES,น้ำทาร์ตไข่สำเร็จรูปแช่แข็ง,LIQUID EGG TART FROZEN 900 ML.,102402752,0,2000005418563,OTHER,900ML.,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
350400307,01 NonFood,03 SOFT LINE,0350 FOOTWEAR,0350 FOOTWEAR,035040 SHOE ACCESSORIES,03504003 SOCKS,0350400307 REGULAR LOW CUT,*ถุงเท้าตาตุ่ม ขาวฉลุ P.1,*CASUAL   SOCK P1,102401351,0,2000005408212,BIGC NB EXTRA&VALUE,BBCG1609MU009,DMD140824,9110042,9110042 : DF CENTRAL SUPP (CROSS DOCK)
550990801,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055099 RAW MATERIAL,05509908 FROZEN DOUGH,0550990801 BREAD,พิซซาโดกึ่ง สุก,PIZZA DOUGHT PART BAKE,102401331,0,2000005408069,OTHER,NO_MODEL,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
610400104,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061040 CNS & NEUROMUSCULARS SYSTEM,06104001 ANTI-INFLAMMATORIES&GOUT,0610400104 TRADITIONAL NSAIDS,P_เมลโอดี 15,P_MEL OD 15,102400850,0,2000005405877,P.M.L.,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
610800202,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061080 RESPIRATORIES SYSTEM,06108002 ANTIHISTAMINES&ANTIALLERGICS,0610800202 NON SEDATING,P_ลอรีดีน เอ็มดี,P_LORIDIN MD,102400849,0,2000005405860,P.M.L.,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
540990706,02 Food,05 FRESH FOOD,0540 DELICATESSEN,0540 DELICATESSEN,054099 RAW MATERIAL,05409907 FRESH INGREDIENT,0540990706 SEAFOOD & FISH,ปลานิล คอดเกล็ดควักไส้(500-700G),TILAPIA,102399905,0,2000005400858,OTHER,NO_MODEL,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
530300401,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053030 VEGETABLES,05303004 MUSHROOM,0530300401 SHITAKE MUSHROOM,WRF_เห็ดหอมสด 100 กรัม GSA,SHITAKE MUSHROOM (BLCAK),102394801,0,2000005372445,WE ARE FRESH,NO_MODEL,NMD060225,9292451,9292451 : FF CENTRAL SUPP-51 (STOCKING-92924)
380711102,01 NonFood,03 SOFT LINE,0380 CHILDREN,0380 CHILDREN,038071 LITTLE BOY,03807111 TOP,0380711102 SHORT SLEEVE,เสื้อยืด THAILAND คละแบบ S6,T-SHIRT,102392173,0,2000005358180,COVE BOY,BCHB1605BF026,PMD210823,9110042,9110042 : DF CENTRAL SUPP (CROSS DOCK)
312101103,01 NonFood,03 SOFT LINE,0312 LADIES ACCESSORIES,0312 LADIES ACCESSORIES,031210 LADIES ACCESSORIES,03121011 RAINNY,0312101103 RAINCOAT,ESYเสื้อกันฝนผุ้ใหญ่,ESY  RAIN COAT,102391609,0,2000005353451,E'SY,ASG1605LA001,DMD261125,9110142,9110142 : BPINDC-XDOCK(42)
250202203,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025020 PEN & OFFICE,02502022 WRITING ACCESSORIES,0250202203 PENCIL SHARPENER,เครื่องเหลาดินสอ #0537,SHARPENER#0537,102391229,0,2000005351075,OTHER,NO_MODEL,NMD140826,9110142,9110142 : BPINDC-XDOCK(42)
250202203,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025020 PEN & OFFICE,02502022 WRITING ACCESSORIES,0250202203 PENCIL SHARPENER,เครื่องเหลาดินสอ #0519,SHARPENER#0519,102391228,0,2000005351068,OTHER,NO_MODEL,NMD140826,9110142,9110142 : BPINDC-XDOCK(42)
250202203,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025020 PEN & OFFICE,02502022 WRITING ACCESSORIES,0250202203 PENCIL SHARPENER,เครื่องเหลาดินสอ #0533,SHARPENER#0533,102391227,0,2000005351051,OTHER,NO_MODEL,NMD140826,9110142,9110142 : BPINDC-XDOCK(42)
322100205,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221002 UNDERWEAR,0322100205 BOXER SHORTS,บ๊อกเซอร์ผ้าทอ M,BOXER  WOVEN M,102390138,0,2000005345906,LUX COZI,FLUX1607MU002,DMD080526,,
530300403,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053030 VEGETABLES,05303004 MUSHROOM,0530300403 SHIMEJI MUSHROOM,เห็ดหิมะขาว 150กรัม GSA,KING WHITE SHIMEJI150G GSA,102389309,0,2000005343254,OTHER,NO_MODEL,PMD311249,9292451,9292451 : FF CENTRAL SUPP-51 (STOCKING-92924)
530300210,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053030 VEGETABLES,05303002 ROOT,0530300210 ONION,หอมซุป แพ็ค,ONION SOUP,102385879,0,2000005325458,WE ARE FRESH,NO_MODEL,NMD291125,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
540990602,02 Food,05 FRESH FOOD,0540 DELICATESSEN,0540 DELICATESSEN,054099 RAW MATERIAL,05409906 SEASONING,0540990602 SAUCE,เพียวฟู้ดส์ น้ำจิ้มซีฟู้ด 218404 (1000G),SEAFOOD SAUCE,102372608,0,2000005259258,OTHER,NO_MODEL,PMD311216,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
620500501,03 OTHER,06 PHARMACY,0620 OVER THE COUNTER,0620 OVER THE COUNTER,062050 GASTROINTESTINALS SYSTEM,06205005 DIGESTIVES & ENZYMES,0620500501 LC DIGESTIVES & ENZYME,P_COMBISYM 10'S,P_COMBISYM 10'S,100652300,0,2000005152719,TAKEDA,DRUG,HOC311026,9110241,9110241 : BPNPUREDC-STOCKING(41)
610800101,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061080 RESPIRATORIES SYSTEM,06108001 ANTIASTHMATIC,0610800101 BRONCHODILATORS,P_MEPTIN 50MCG 10'S(PROCATEROL,P_MEPTIN 50MCG 10'S(PROCATEROL,100999066,0,2000005140020,MEPTIN,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
530200401,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053020 IMPORTED FRUITS,05302004 TOP FRUIT,0530200401 APPLE,แอปเปิ้ลพิงค์เลดี้,APPLE PINK LADY,102342178,0,2000005091445,OTHER,NO_MODEL,NMD291125,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
322100204,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221002 UNDERWEAR,0322100204 TRUNK,บ๊อกเซอร์สแปนเดซ ขาว L,BOXER  SPANDEX WHITE L,102337139,0,2000005065347,CRICKET & CO,BPRI1601MU001,PSINMD210726,9110142,9110142 : BPINDC-XDOCK(42)
322100204,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221002 UNDERWEAR,0322100204 TRUNK,บ๊อกเซอร์สแปนเดซ ขาว M,BOXER  SPANDEX WHITE M,102337138,0,2000005065330,CRICKET & CO,BPRI1601MU001,DMD080526,9110142,9110142 : BPINDC-XDOCK(42)
550890902,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055089 PACKAGING,05508909 BOX,0550890902 PAPER,BK_กล่องกระดาษ14.5 X14.5X3.5ซม,BK_PAPER BOX 14.5X14.5X3.5CM.,102334202,0,2000005046032,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
540202302,02 Food,05 FRESH FOOD,0540 DELICATESSEN,0540 DELICATESSEN,054020 HOT DELICA,05402023 RTE SEASONAL & FESTIVE,0540202302 CHINESE NEW YEAR,ฟักเชื่อม,HATCH LINKS,102316881,0,2000004964221,OTHER,NO_MODEL,PMD310826,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
530400301,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053040 CUTTING FRUIT & JUICE,05304003 DRY AND PICKLED,0530400301 DRY FRUIT,พริกเกลือ(กระปุก),SWEET N CHILLI DIP JAR,100695932,0,2000004940911,OTHER,กระปุก,POG220623,9110142,9110142 : BPINDC-XDOCK(42)
250202304,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025020 PEN & OFFICE,02502023 DESK ACCESSORIES,0250202304 CARD HOLDER,ซองใสแข็ง #A4 (297X210 MM.),CARD CASE A4,102312914,0,2000004937843,OTHER,NO_MODEL,DRV070126,9110142,9110142 : BPINDC-XDOCK(42)
550990801,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055099 RAW MATERIAL,05509908 FROZEN DOUGH,0550990801 BREAD,โดนัททรีโอแช่แข็ง,FROZEN DONUT TRIO,102310903,0,2000004925529,OTHER,NO_MODEL,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
550890902,02 Food,05 FRESH FOOD,0550 BAKERY,0550 BAKERY,055089 PACKAGING,05508909 BOX,0550890902 PAPER,BK_กล่องกระดาษขนาด 18X12X5 ซม.,BK_PAPER BOX 18X12X5 CM,102309988,0,2000004919740,OTHER,NO_MODEL,PMD311249,9110142,9110142 : BPINDC-XDOCK(42)
250101201,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025010 PAPER & FILE,02501012 POST IT/NOTE PAD,0250101201 POST IT,STICK MEMO #1310-460,STICK MEMO #1310-460,102307684,0,2000004904784,OTHER,NO_MODEL,NMD140826,9110142,9110142 : BPINDC-XDOCK(42)
250101201,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025010 PAPER & FILE,02501012 POST IT/NOTE PAD,0250101201 POST IT,STICK NOTES #310-487,STICK NOTES #310-487,102307683,0,2000004904777,OTHER,NO_MODEL,PMD220626,9110142,9110142 : BPINDC-XDOCK(42)
530300210,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053030 VEGETABLES,05303002 ROOT,0530300210 ONION,หอมใหญ่ แพ็คละ,ONION PACK,102306947,0,2000004898038,WE ARE FRESH,NO_MODEL,POG200122,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
530300704,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053030 VEGETABLES,05303007 BRASSICA VEGETABLES,0530300704 WHITE LETTUCE,WRF_ผักกาดขาวปลีแพ็คละ,WHITE CABBAGE PACK,102301086,0,2000004857356,WE ARE FRESH,NO_MODEL,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
530200402,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053020 IMPORTED FRUITS,05302004 TOP FRUIT,0530200402 PEAR,WRF_สาลี่น้ำผึ้งP.2,Gong pear,102298572,0,2000004838249,WE ARE FRESH,NO_MODEL,NMD280525,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
610200401,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061020 ANTIBIOTIC,06102004 ANTIVIRALS,0610200401 NON ANTIRETROVIRALS,P_VIROGON 200 MG แผง 5 เม็ด,P_VIROGON 200 MG TABLET FOIL5S,100653429,0,2000004831042,VIROGON,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
530100405,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053010 LOCAL FRUITS,05301004 LOCAL FRUITS,0530100405 PAPAYA,มะละกอฮอนแลนด์,PAPAYA HOLLLAND,100778041,0,2000004823092,NO_BRAND,KG,PMD280818,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
610400103,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061040 CNS & NEUROMUSCULARS SYSTEM,06104001 ANTI-INFLAMMATORIES&GOUT,0610400103 PROTEOLYTIC ENZYME,P_PROCTASE-P แผง 10 เม็ด,P_PROCTASE-P10TAB(STRIP),102293227,0,2000004793135,THAI MEIJI,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
620700202,03 OTHER,06 PHARMACY,0620 OVER THE COUNTER,0620 OVER THE COUNTER,062070 RESPIRATORIES SYSTEM,06207002 CHEST RUBS & INHALANTS,0620700202 NL CHEST RUBS & INHALANTS,P_วิคส์วาโปรับ5กรัม,P_VICKS VAPORUB JAR 5G,100652171,0,2000004777043,VICKS,HOUSEHOLD DRUG,NMD190626,9110241,9110241 : BPNPUREDC-STOCKING(41)
530100411,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053010 LOCAL FRUITS,05301004 LOCAL FRUITS,0530100411 POMELO,ส้มโอทับทิมสยาม,TUBTIMSIAM POMELO,102291836,0,2000004772581,WE ARE FRESH,NO_MODEL,PMD311249,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
250101403,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025010 PAPER & FILE,02501014 FILING SYSTEM,0250101403 CLEAR HOLDER,คลิปบอร์คละลาย,CLIP BOARD,102285550,0,2000004730321,OTHER,NO_MODEL,NMD150826,9110142,9110142 : BPINDC-XDOCK(42)
250101403,01 NonFood,02 HOME LINE,0250 STATIONERY & EDUTAINMENT,0250 STATIONERY & EDUTAINMENT,025010 PAPER & FILE,02501014 FILING SYSTEM,0250101403 CLEAR HOLDER,ซองซิป 2 ช่อง A4,FILE,102285545,0,2000004730277,OTHER,NO_MODEL,PMD220126,9110142,9110142 : BPINDC-XDOCK(42)
530100411,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053010 LOCAL FRUITS,05301004 LOCAL FRUITS,0530100411 POMELO,ส้มโอทองดี,THONGDEE POMELO,102283562,0,2000004718312,WE ARE FRESH,NO_MODEL,NMD260326,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
610300202,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061030 CARDIOVASCULARS SYSTEM,06103002 ANTIHYPERTENSIVES,0610300202 ALPHA-1 ADRENOCEPTOR BLOCKERS,P_BETAROL 10MG.,P_BETAROL 10MG.,100983943,0,2000004661922,BERLIN,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
530200401,02 Food,05 FRESH FOOD,0530 PRODUCE,0530 PRODUCE,053020 IMPORTED FRUITS,05302004 TOP FRUIT,0530200401 APPLE,แอปเปิ้ล ENVY PACK4,ENVY P.4,102274475,0,2000004650575,OTHER,NO_MODEL,POG050821,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
560600101,02 Food,05 FRESH FOOD,0560 PERISHABLE,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600101 NO.0,WRF_ไข่ไก่เบอร์ 0 แพ็ค 10,WRF_FRESH EGG NO.0PACK 10,102270173,0,2000004617912,WE ARE FRESH,NO_MODEL,NMD290626,9292452,9292452 : FF CENTRAL SUPP-52 (X-DOCK-92924)
610300104,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061030 CARDIOVASCULARS SYSTEM,06103001 ANTIHYPERLIPIDAEMICS,0610300104 STATIN,P_ZIMMEX 20 MG แผง 10 เม็ด,P_ZIMMEX 20 MG1x10S,102266123,0,2000004595425,ZIMMEX,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
610300104,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061030 CARDIOVASCULARS SYSTEM,06103001 ANTIHYPERLIPIDAEMICS,0610300104 STATIN,P_ZIMMEX 10 MG แผง 10 เม็ด,P_ZIMMEX 10 MG 1x10S,102266122,0,2000004595418,ZIMMEX,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
322100202,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221002 UNDERWEAR,0322100202 BRIEF MID RISE,กกน.เอวSP เข้ม L P3,UNDERWEAR    MID RISE  P3L,102254090,0,2000004523428,COVE BODY,BPRT1912MU009,NMD210726,9110142,9110142 : BPINDC-XDOCK(42)
322100202,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221002 UNDERWEAR,0322100202 BRIEF MID RISE,กกน.เอวSP ขาว XL P3,UNDERWEAR    MID RISE  P3XL,102254079,0,2000004523312,COVE BODY,BPRT1912MU009,DMD071025,9110142,9110142 : BPINDC-XDOCK(42)
322100202,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221002 UNDERWEAR,0322100202 BRIEF MID RISE,กกน.เอวSP ขาว M P3,UNDERWEAR    MID RISE  P3M,102254077,0,2000004523299,COVE BODY,BPRT1912MU009,DMD071025,9110142,9110142 : BPINDC-XDOCK(42)
322100202,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221002 UNDERWEAR,0322100202 BRIEF MID RISE,กกน.เอวSP ขาว S P3,UNDERWEAR    MID RISE  P3S,102254076,0,2000004523282,COVE BODY,BPRT1912MU009,NMD210726,9110142,9110142 : BPINDC-XDOCK(42)
340111207,01 NonFood,03 SOFT LINE,0340 BABY ACCESSORIES,0340 BABY ACCESSORIES,034011 BABY ACCESSORIES,03401112 FURNITURE,0340111207 ROCKING CHAIR,เปลโยกมีของเล่น,BABY ROCKING CHAIR+TOY,102251971,0,2000004517069,FAMILY,FAMMATE100,PMD271025,,
610800201,03 OTHER,06 PHARMACY,0610 PRESCRIPTION,0610 PRESCRIPTION,061080 RESPIRATORIES SYSTEM,06108002 ANTIHISTAMINES&ANTIALLERGICS,0610800201 COMBINATION SYMTOMP COLD,P_นาโซแท็ป เม็ด,P_NASOTAPP TABLET,102251556,0,2000004513764,NASOTAPP,DANGEROUS DRUG,NMD040523,9110241,9110241 : BPNPUREDC-STOCKING(41)
322100301,01 NonFood,03 SOFT LINE,0322 MEN ESSENTIAL,0322 MEN ESSENTIAL,032210 MEN'S ACCESSORIES,03221003 INNERWEAR,0322100301 TANK TOP,เสื้อกล้ามริบLUX ดำ M,TANK TOP  BLACK M,102239759,0,2000004420581,LUX COZI,BLUX1014004,DMD240725,,
340111001,01 NonFood,03 SOFT LINE,0340 BABY ACCESSORIES,0340 BABY ACCESSORIES,034011 BABY ACCESSORIES,03401110 INFANT TOYS,0340111001 SQUEEZE TOYS,ยางบีบแม่ลูก RS,BABY SQUEEAE MOTHER RS,102239739,0,2000004420390,RS,RSMKT103,NRV080526,9110142,9110142 : BPINDC-XDOCK(42)
