DIVISION_NAME,DEPT_GROUP_NAME,DEPARTMENT_NAME,SUBDEPARTMENT_NAME,CLASS_NAME,SUBCLASS_NAME,ART_SV_NAME
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401006 TOPICAL ANALGESICS,0640100601 LC ANTI INFLAMMATORY,P_APH ครีมไพล 25 กรัม
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401001 ANTISEPTICS-CLEANSING,0640100101 LC HERBAL PREPARATION,P_APH ยาการ์ซิดีน30 มล
04 DRY FOOD,0461 FACE & COSMETICS,0461 FACE & COSMETICS,046170 FACIAL MOISTURIZER,04617004 BASIC CARE,0461700401 FACIAL BASIC CARE,P_APH ครีมบำรุงผิวแตงกวา40กรัม
04 DRY FOOD,0460 HBA,0460 HBA,046060 BODY CLEANSE,04606002 LIQUID SOAP,0460600201 BEAUTY L. SOAP,P_APH สบู่เหลวขมิ้นชัน 250 มล.
04 DRY FOOD,0460 HBA,0460 HBA,046050 BODY MOISTURIZER,04605003 DEODORANT,0460500301 ROLL ON,P_APHโรลออนใบฝรั่งเปลือกมัง50
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401001 ANTISEPTICS-CLEANSING,0640100102 NL HERBAL PREPARATION,P_APH ขมิ้นชันแผง10 แคปซูล
06 PHARMACY,0620 OVER THE COUNTER,0620 OVER THE COUNTER,062020 DERMATOLOGICALS,06202003 TOPICAL ANTIBIOTIC,0620200301 LC TOPICAL ANTIBIOTIC,P_APHครีมบัวบก 10 ก
06 PHARMACY,0620 OVER THE COUNTER,0620 OVER THE COUNTER,062070 RESPIRATORIES SYSTEM,06207003 COUGH AND COLD,0620700309 NL HERBAL MUCOLYTICS,P_APHยาแก้ไอมะขามป้อม 120มล
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401006 TOPICAL ANALGESICS,0640100603 NL ANTI INFLAMMATORY,P_APH ขมิ้นชัน 60 แคปซูล
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401002 HERBAL REMEDIES,0640100217 NL ANTIPYRETICS,P_APHฟ้าทะลายโจรแก้ไข้60 แคป
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401002 HERBAL REMEDIES,0640100205 LC ANTIPYRETICS,P_APH ยาชงรางจืด 10 ซอง
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401001 ANTISEPTICS-CLEANSING,0640100101 LC HERBAL PREPARATION,P_APH รางจืดแคปซูล 70 แคปซูล
06 PHARMACY,0620 OVER THE COUNTER,0620 OVER THE COUNTER,062010 ANALGESIC,06201001 MEDICATED PLASTERS,0620100102 NL MUSCLE RELAXANT,P_APHมัสคูลสเปรย์60มล.
06 PHARMACY,0620 OVER THE COUNTER,0620 OVER THE COUNTER,062070 RESPIRATORIES SYSTEM,06207004 MOUTH/THROAT PREPARATIONS,0620700404 NL LOZENGES,P_APHยาอมแก้ไอมะขามป้อม1 40เม็
06 PHARMACY,0620 OVER THE COUNTER,0620 OVER THE COUNTER,062070 RESPIRATORIES SYSTEM,06207004 MOUTH/THROAT PREPARATIONS,0620700404 NL LOZENGES,P_APHยาอมแก้ไอมะขามป้อม2 40เม็
04 DRY FOOD,0460 HBA,0460 HBA,046050 BODY MOISTURIZER,04605003 DEODORANT,0460500301 ROLL ON,P_APH เซฟ&โรลออนวูเมน60มล.
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401001 ANTISEPTICS-CLEANSING,0640100102 NL HERBAL PREPARATION,P_APH น้ำมันรำข้าว 60 แคปซูล
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401002 HERBAL REMEDIES,0640100217 NL ANTIPYRETICS,P_APHลิฟเวล 60 แคปซูล
04 DRY FOOD,0470 HOUSEHOLD,0470 HOUSEHOLD,047040 INSECTICIDE CON,04704002 INSECT REPELLENT,0470400205 REPELLENT SPRAY,P_APHตะไคร้หอมกันยุง สูตร 1
06 PHARMACY,0640 HERBAL PREPARATION,0640 HERBAL PREPARATION,064010 COMPLIMENTARY MEDICINES,06401002 HERBAL REMEDIES,0640100205 LC ANTIPYRETICS,P_APHบี-เมล่อน70 แคป
02 HOME LINE,0210 HOUSEWARE,0210 HOUSEWARE,021050 LAUNDRY,02105012 LAUNDRY EQUIPMENT,0210501210 CLOTH DRIER,SANKIราวตากผ้าอลูมิเนียม8เส้น
04 DRY FOOD,0461 FACE & COSMETICS,0461 FACE & COSMETICS,046170 FACIAL MOISTURIZER,04617008 FACIAL MASK,0461700801 MASK SHEET,เดอร์มีดีไบรท์เทนนิ่งมาส์ก25ก.
04 DRY FOOD,0461 FACE & COSMETICS,0461 FACE & COSMETICS,046170 FACIAL MOISTURIZER,04617008 FACIAL MASK,0461700801 MASK SHEET,เดอร์มีดีเบบี้สกินมาส์ก25 กรัม
